RA,Dec,mag,cz
4.574694444,73.205,15.1,4631
4.715333333,0.618888889,13.6,4632
7.830888889,18.82916667,15.1,4632
13.33358333,52.05111111,14.8,4632
2.968166667,46.49833333,15,4634
13.84544444,33.63277778,15.3,4634
6.204611111,64.26888889,13.9,4635
12.68494444,50.39333333,14.2,4635
13.32986111,52.07055556,14.8,4635
1.246472222,1.121111111,15.1,4636
7.994111111,24.9825,14.4,4636
23.12302778,43.60388889,15.5,4636
16.08388889,13.70138889,15.2,4637
22.05919444,38.55666667,14.8,4637
0.657027778,25.25388889,15,4638
19.34927778,43.1325,13.4,4638
2.037583333,15.71222222,14.6,4639
4.910666667,3.268055556,13.2,4639
0.136388889,27.52805556,14.7,4640
1.438583333,34.75416667,14.9,4640
2.242805556,37.40777778,14.5,4640
9.9815,15.38027778,15.1,4641
13.14144444,84.63083333,14.5,4641
4.042777778,71.70583333,14.9,4642
4.516138889,5.541944444,15,4642
8.34325,21.06777778,13.7,4642
13.90105556,3.951388889,15.4,4643
14.81733333,21.33083333,15.4,4643
18.012,28.71194444,14.8,4643
1.054527778,22.3425,14.2,4644
6.83325,25.63472222,14.3,4644
16.31986111,57.98416667,13,4644
23.16458333,7.515833333,15.3,4644
2.544388889,28.07,14.2,4645
13.87902778,0.130277778,15.4,4645
18.70730556,32.37555556,15.4,4645
3.355805556,41.45972222,15.1,4646
8.023083333,15.36944444,14.5,4646
8.640444444,19.58527778,15.2,4646
0.216888889,39.24555556,15.4,4647
7.582138889,31.27611111,13.6,4648
16.0745,14.7825,15.5,4648
0.684361111,31.73277778,14.6,4649
7.965694444,25.16083333,14.3,4649
20.45788889,8.098055556,14.3,4649
23.51513889,3.546666667,14.9,4649
20.74072222,12.49777778,15.2,4650
8.321,24.79277778,15.3,4651
14.05641667,9.448055556,14.7,4651
17.77255556,26.54138889,14.5,4651
21.61094444,35.69472222,13.7,4651
10.38702778,-3.233888889,14.6,4652
14.77755556,21.06111111,15.3,4652
17.86911111,29.86166667,15.5,4652
22.26416667,8.658611111,15.4,4652
1.983611111,86.67388889,14.5,4653
8.114472222,18.73777778,15,4653
4.407027778,-0.746388889,14.9,4654
0.521583333,28.99361111,14.8,4655
14.34613889,21.93555556,14.7,4655
17.77441667,30.705,14.4,4655
19.75883333,43.14083333,14.6,4655
8.052166667,23.39166667,14.2,4657
8.387,-0.863888889,14.8,4657
1.498916667,32.50111111,15,4658
9.857,44.92388889,15.5,4658
15.55058333,36.47416667,15.5,4658
1.801944444,36.45305556,15,4660
12.98883333,28.08472222,14.6,4660
13.01191667,37.31527778,12.7,4660
13.78738889,55.56944444,15.5,4661
0.640361111,3.166111111,14.8,4662
8.070833333,8.7325,15.3,4662
9.614694444,-2.5675,15.5,4662
12.01219444,24.85611111,15.3,4662
7.688361111,34.23194444,14.6,4664
0.542361111,23.39527778,15.4,4665
7.891416667,14.61111111,15.1,4665
12.77902778,29.73527778,15.1,4665
7.154361111,49.82,15.5,4666
8.021277778,9.265,15.5,4666
1.964,36.34305556,13.7,4667
14.23152778,15.51,15.3,4667
14.54172222,26.18583333,15.2,4667
20.73158333,12.51194444,13.5,4667
13.7895,30.33361111,14.8,4668
8.131416667,18.91194444,15.5,4669
12.98583333,37.31027778,12.9,4669
18.81691667,47.6575,14.1,4670
2.041944444,11.09277778,14.7,4671
5.028638889,-0.506111111,15.3,4671
13.45330556,55.4875,14.6,4671
7.930194444,24.70583333,14.7,4672
23.27908333,13.48305556,14.3,4673
2.016388889,8.311111111,14.4,4674
13.96452778,7.413333333,15.3,4674
1.89725,36.78722222,15.1,4675
9.794777778,35.06,14.9,4676
5.306111111,67.73138889,15.1,4677
13.33055556,52.06138889,14.8,4677
1.365694444,33.52,14,4678
7.583972222,32.82166667,13.9,4678
7.857277778,14.02027778,14.6,4678
7.923138889,26.7425,15.2,4678
0.353694444,30.47416667,15.2,4679
18.026,26.25277778,14.8,4679
21.39597222,79.89361111,15.5,4679
2.421166667,42.08972222,14.4,4680
18.75419444,25.51277778,14.5,4681
7.558805556,30.56277778,14.6,4682
14.95311111,19.69833333,14.7,4682
23.95666667,30.99222222,14.7,4682
1.864416667,17.05305556,14.7,4683
4.985944444,4.975,14,4683
21.30919444,26.44694444,14,4683
22.16919444,41.01666667,13.5,4683
16.05744444,19.16055556,15.5,4684
2.069611111,47.97555556,14.7,4686
4.664305556,7.055277778,14.8,4686
4.669388889,7.338888889,15,4686
7.629805556,28.64388889,15.3,4686
8.028444444,25.24027778,15.5,4686
1.139833333,33.13305556,13.9,4687
13.88236111,2.814166667,14.5,4687
22.78452778,-0.073888889,15.5,4687
7.542416667,36.20166667,15.5,4688
8.526166667,22.03361111,15.4,4688
2.648805556,34.6225,14,4689
5.051138889,0.255277778,15.3,4689
6.767666667,29.34777778,14.4,4689
4.488916667,69.53111111,15.3,4690
4.989194444,5.618055556,14.4,4690
9.788944444,46.61027778,15,4690
2.653527778,41.67138889,14.7,4691
14.23705556,15.6225,14,4691
14.69247222,38.85138889,13.8,4693
15.23752778,20.47833333,15,4693
2.579722222,32.84583333,13.3,4694
9.547722222,12.28722222,15.2,4694
20.54966667,9.874444444,14.3,4694
1.997722222,7.411666667,14.6,4695
7.413138889,32.80416667,15.3,4695
12.16888889,35.8775,14.6,4695
2.608416667,32.71527778,15,4696
22.72611111,4.151388889,14.5,4696
23.237,13.42611111,14.8,4696
2.075555556,27.92666667,15.4,4697
3.266861111,40.88583333,14.3,4697
4.605138889,-2.831388889,14.8,4697
15.96888889,12.07,14.1,4697
22.32419444,29.39666667,14.4,4697
4.7865,66.05416667,15.1,4698
8.336861111,26.02305556,15.5,4698
1.134638889,33.45277778,14.7,4700
2.572222222,32.42944444,14.3,4700
8.343138889,68.60055556,13.8,4700
17.86463889,31.46194444,14.2,4700
0.829972222,32.2775,12.6,4701
0.639472222,32.63805556,14.9,4702
22.07291667,39.74361111,14.8,4702
22.77205556,3.21,14.8,4702
2.059888889,4.785833333,15.5,4703
7.922916667,15.09444444,15.3,4703
9.654888889,47.49472222,15.5,4703
16.09077778,15.02527778,14.5,4703
6.855333333,26.77388889,15.2,4704
20.80766667,7.739722222,15,4704
23.08544444,41.95527778,15.4,4704
7.234388889,35.27916667,14.5,4705
8.103722222,17.70666667,14.4,4705
22.16041667,39.2825,14.4,4705
22.66375,38.21527778,14,4705
18.21027778,25.53666667,14.7,4706
20.54727778,9.927222222,13.7,4707
1.115027778,1.945555556,15,4708
1.677305556,83.93777778,15.5,4708
8.400444444,21.02722222,14.8,4708
7.470805556,63.25555556,13.9,4709
7.989472222,18.11027778,14.9,4709
14.24094444,15.61194444,15.3,4709
10.11144444,28.17277778,15.4,4710
12.69372222,26.07277778,13.8,4711
22.55252778,39.15555556,15.5,4711
4.589333333,70.10111111,15.5,4712
7.470666667,33.99861111,15.5,4715
7.604694444,33.1225,14.9,4715
23.25477778,19.04166667,14.1,4716
1.414916667,-1.500833333,15,4717
8.628611111,20.50361111,15.3,4717
0.967055556,30.70527778,15.4,4718
0.476222222,33.27222222,15.1,4719
13.24613889,53.82027778,15,4719
21.78319444,1.7125,14.7,4719
1.559555556,-1.090555556,15.2,4720
15.09963889,20.84972222,15.4,4720
19.40088889,42.33888889,15.2,4720
11.96341667,25.27083333,14.3,4721
2.175333333,52.29583333,15.3,4722
12.32575,56.73666667,13.7,4722
2.73125,33.34888889,15,4723
7.617472222,13.60083333,14.1,4725
8.010194444,15.68444444,15,4725
8.293055556,20.90305556,15,4725
13.13308333,51.92944444,14.6,4725
22.08727778,-0.648611111,14.8,4725
3.284583333,15.48444444,14.7,4726
9.812111111,44.08111111,13.3,4726
21.35211111,23.085,14.3,4726
8.040194444,9.413611111,13.7,4728
14.91305556,40.785,15,4728
0.375,29.745,13.5,4730
1.877138889,36.12694444,14.1,4730
17.39647222,26.48666667,14.5,4730
7.13925,35.17,14.1,4731
8.801277778,17.7025,14.4,4731
16.17619444,10.04027778,14.6,4731
18.29911111,26.7575,14.4,4731
8.276083333,21.41,15,4732
13.14505556,52.01694444,14.7,4732
16.16969444,16.69944444,14.5,4732
16.29244444,58.3375,15.4,4733
2.035361111,23.54972222,15.1,4734
12.53927778,56.65638889,14.3,4734
7.259861111,15.14361111,15.2,4735
7.781833333,26.8725,15.2,4736
11.18752778,62.14166667,15.4,4736
17.35586111,43.87333333,15.1,4737
1.243694444,1.180833333,15,4738
5.639916667,79.58694444,15.3,4739
12.76977778,46.7275,15.5,4739
14.15111111,17.76611111,15.1,4739
3.660333333,41.08361111,15.1,4740
17.24491667,43.92638889,15.5,4740
18.51597222,29.87638889,15.5,4740
22.35725,45.48861111,15.5,4740
8.536472222,22.56055556,13.4,4741
9.832805556,46.33805556,15.2,4741
2.108444444,29.99305556,14.8,4742
2.519416667,29.58861111,14.5,4742
7.569388889,31.40583333,14,4742
1.768388889,34.37444444,13.6,4743
14.11894444,12.58833333,14.8,4743
2.030305556,23.68944444,15.5,4744
14.18830556,17.50638889,14.6,4744
16.15991667,8.956666667,15.4,4744
2.082138889,28.9875,13.8,4745
9.471444444,48.51583333,15.2,4745
11.52555556,-2.309444444,14,4745
12.99188889,27.88444444,15.2,4745
1.18825,33.11333333,14.5,4746
7.488055556,14.41944444,15.2,4746
0.239583333,48.24666667,15.3,4747
3.273916667,41.53027778,14.7,4747
13.64530556,31.27027778,15.1,4747
18.00152778,26.36611111,14.4,4747
0.433277778,29.21194444,13.3,4748
1.39375,32.63,15,4748
7.329666667,30.91555556,15.1,4748
18.78266667,45.70583333,13.8,4748
7.247361111,33.24694444,15.2,4749
7.787888889,26.95111111,15.5,4749
13.11055556,28.85,15,4749
17.45886111,26.47527778,14.1,4749
19.15588889,43.06444444,14.8,4749
1.268694444,33.08833333,15.2,4750
15.95852778,15.95611111,14.1,4750
21.81869444,0.447777778,14.8,4750
12.51252778,57.29944444,14.9,4751
12.68136111,26.72805556,14.4,4751
3.170694444,42.22138889,15.5,4752
18.57458333,18.97416667,15.2,4752
1.113972222,75.60027778,15.2,4753
18.398,21.05194444,15.5,4753
5.060277778,1.573611111,13.5,4754
12.85247222,28.78805556,14.9,4754
9.075972222,51.61472222,13.6,4755
14.26066667,36.375,15.4,4755
0.215111111,33.36083333,15.2,4756
7.297916667,63.48555556,14.8,4756
14.20997222,46.20555556,15,4756
3.475388889,36.77611111,15.5,4757
14.45722222,25.51444444,15.4,4757
17.94861111,32.63611111,14.4,4757
5.985472222,78.50916667,15,4758
14.3565,11.27055556,15.5,4758
12.71586111,-1.229444444,14.3,4759
23.05433333,8.873611111,13,4760
8.043861111,9.500277778,15.2,4761
14.423,26.46555556,15.5,4761
9.822555556,43.9175,15.2,4763
12.49594444,56.82638889,14.6,4763
12.74236111,56.15027778,15.3,4763
15.72113889,9.723888889,15.3,4763
0.7885,27.82777778,15,4764
12.69208333,26.04277778,14.2,4764
0.179694444,33.35277778,13.5,4765
20.96255556,13.99277778,15.4,4765
4.859833333,-2.623333333,14.4,4766
7.506888889,36.11305556,15.3,4766
7.623055556,14.0775,15.4,4766
18.575,30.72055556,14.6,4766
15.12425,19.5975,13.6,4767
10.20491667,27.86222222,14.3,4769
16.10122222,20.80166667,15.2,4771
0.730777778,32.85333333,14.5,4772
7.143527778,32.68111111,15.3,4772
8.031722222,9.625833333,14.9,4772
13.08358333,35.17805556,13.5,4772
0.410277778,29.28694444,14.8,4774
14.25225,45.595,14.8,4774
22.73108333,38.37666667,13.7,4774
7.178361111,34.42111111,14.4,4775
12.68725,26.73583333,15.5,4775
12.04727778,18.01527778,14.4,4776
1.195416667,35.27638889,15.3,4777
8.10325,20.99722222,15.5,4777
2.509361111,32.17611111,14.5,4778
8.118527778,18.76361111,15.2,4778
9.717388889,-2.252777778,14.7,4778
13.65813889,31.29972222,15.5,4779
4.825972222,69.475,15.3,4780
7.368222222,17.42083333,15.2,4781
13.14011111,35.20666667,14.2,4781
9.826138889,44.10222222,15.4,4783
14.57022222,25.46777778,14.8,4783
17.93491667,33.20861111,13.4,4783
22.76927778,38.05277778,14.5,4784
0.216888889,30.915,13.9,4785
1.252111111,33.37722222,13.9,4785
7.735888889,29.24722222,13.6,4785
9.88175,42.84805556,14.5,4785
18.61036111,19.92111111,15,4785
21.29116667,15.56583333,15.3,4786
4.96575,-0.125833333,14.4,4787
7.792305556,27.01944444,15.3,4787
18.41752778,27.53527778,13.2,4787
0.178027778,32.98277778,13.9,4788
2.226083333,25.85555556,14.7,4789
3.137583333,38.38277778,13.7,4789
4.970694444,-0.1725,15.4,4789
2.297555556,32.39611111,14.8,4790
18.18038889,21.23861111,15.4,4790
2.221305556,53.41166667,15.1,4792
7.963194444,16.03027778,15.3,4792
1.360361111,32.60611111,14.5,4793
14.95594444,19.67305556,14,4793
23.25252778,9.679444444,15,4793
13.101,35.98027778,14.5,4794
14.22991667,20.84833333,15,4794
1.009027778,30.79722222,15,4795
2.370166667,28.73472222,15.5,4795
7.755666667,26.96694444,15.4,4795
15.12633333,19.5825,13.1,4795
1.945527778,36.38444444,14.5,4796
7.830805556,33.96194444,15.4,4796
7.495555556,33.69,15.3,4797
11.16438889,62.29222222,14.9,4797
19.49255556,41.305,14.2,4797
22.38402778,35.82083333,15.3,4798
4.975416667,-0.575,15.5,4799
10.80527778,0.840555556,14.3,4799
14.03694444,8.036944444,13.8,4799
4.342472222,-2.030833333,14.9,4800
13.40558333,36.59611111,14.6,4800
16.00663889,20.84861111,14.2,4800
7.90125,26.95027778,15.3,4803
2.720166667,41.50055556,14,4804
20.72491667,80.15611111,14.2,4804
7.207027778,28.58,15.5,4805
9.867722222,19.65111111,15.1,4805
14.92427778,41.2575,15.2,4805
20.48369444,10.67805556,15.4,4805
1.010111111,30.66916667,14,4806
2.40875,31.61555556,14.9,4806
12.75886111,54.7375,15.4,4806
20.37266667,6.43,14.9,4806
21.04827778,15.39138889,14.9,4806
7.445583333,37.38583333,14.6,4807
23.08711111,2.549166667,15.1,4808
2.156972222,30.73944444,15.4,4809
4.495138889,3.681944444,15.4,4810
17.91438889,34.77638889,13.9,4810
0.146611111,33.43305556,14.2,4811
7.777361111,9.219444444,15.1,4811
20.41013889,6.910833333,15.1,4811
0.232472222,30.88277778,14.2,4812
1.47025,-1.915555556,15.2,4813
9.226555556,12.44083333,13.8,4813
2.094361111,39.83916667,14.3,4814
11.9605,25.24055556,14.8,4814
18.46844444,78.75027778,15.2,4814
1.967472222,3.369722222,14.9,4815
2.470722222,31.31138889,13.9,4815
22.93677778,3.926388889,14.3,4815
0.776194444,29.72527778,15,4816
2.088972222,25.10555556,15.5,4816
7.068722222,29.24055556,15.4,4816
7.580416667,62.54611111,14.4,4816
21.14527778,12.48416667,14.8,4816
2.270222222,32.64944444,14.5,4817
6.886555556,22.31166667,14.9,4817
7.984111111,24.16055556,15.1,4817
22.96680556,6.069722222,14.9,4817
1.389222222,-1.976944444,14.8,4818
6.289888889,66.53305556,15.5,4818
12.98752778,27.97111111,15.5,4818
14.10183333,11.78916667,15.1,4818
1.968222222,37.57777778,15.3,4819
10.13172222,29.46083333,15.4,4819
0.293305556,30.20472222,15.5,4820
1.255361111,28.48972222,15.2,4820
2.006583333,21.10805556,14.6,4820
1.857972222,13.13277778,15.5,4821
22.87963889,1.132777778,15.3,4821
21.80819444,29.39666667,15,4823
5.544083333,67.71055556,15.5,4824
9.175611111,50.43333333,13.8,4824
1.3775,34.43722222,14.2,4825
1.427861111,34.71305556,13.1,4825
13.39586111,31.56555556,13.9,4825
13.66544444,28.40083333,14,4825
23.09877778,2.989166667,15.2,4825
21.378,14.86861111,15.3,4826
1.906194444,-0.628055556,14.7,4827
10.05802778,46.62833333,14.6,4827
21.13922222,18.20027778,14.9,4827
23.05647222,41.41416667,15,4827
2.153944444,25.57083333,14.5,4828
9.661333333,-0.235555556,15.1,4828
21.01555556,10.32333333,15.5,4828
1.899777778,-0.750277778,14.6,4829
20.95855556,14.24333333,15.3,4829
21.98163889,-1.989722222,15.4,4829
1.206027778,33.36388889,14.9,4830
8.319666667,21.43583333,14.6,4830
0.024083333,31.43333333,14.3,4830
0.025,31.44138889,14.4,4830
17.02458333,63.69138889,14.2,4831
1.989388889,36.82694444,15,4832
7.612694444,33.1225,15.5,4832
7.808722222,65.33666667,15.1,4832
1.658666667,33.82472222,15.5,4833
7.565861111,14.98555556,15.3,4833
7.972361111,25.14916667,14,4833
5.042944444,0.246111111,14.9,4834
8.065638889,8.699722222,15.1,4834
16.23022222,0.531388889,15.5,4834
0.715,32.58055556,14.4,4835
1.4545,-1.272222222,14.9,4835
1.963944444,37.36138889,15.5,4835
2.967611111,35.25777778,14.6,4835
10.7985,0.812222222,15.1,4835
12.84208333,52.12305556,15.3,4835
23.00658333,1.626388889,15.5,4835
7.789,26.93027778,14.3,4836
0.20525,31.06083333,14.4,4837
1.263777778,31.08055556,14.7,4837
22.97255556,2.298055556,14.9,4837
0.052472222,31.03638889,15,4838
1.426,33.67166667,13.7,4838
1.981888889,36.67472222,14,4838
21.50055556,26.71777778,14.1,4838
0.706138889,29.64166667,14.4,4839
1.643,34.99194444,14,4839
23.22030556,6.43,14.8,4839
23.81958333,46.55333333,14.9,4839
0.354444444,30.50583333,15.3,4840
7.184638889,50.13666667,14.8,4840
18.61102778,19.72888889,14.8,4840
2.103472222,29.96638889,14.5,4841
7.843055556,16.36888889,14.7,4841
13.50480556,31.33527778,14.9,4841
18.32858333,23.70944444,14.4,4841
0.410777778,33.25611111,14.7,4842
9.682805556,47.62055556,14.5,4842
16.14433333,12.01083333,15.5,4842
0.563972222,30.72333333,15,4843
6.788305556,33.59888889,14.5,4843
13.36127778,31.35083333,14.8,4843
17.81838889,13.33194444,15.5,4843
23.20719444,34.88138889,13.5,4843
1.868555556,35.41472222,15.1,4844
6.865111111,40.87388889,15,4844
8.011388889,16.34,15.4,4844
5.144583333,70.48,15,4845
9.843666667,43.75916667,14.9,4845
20.42,5.263055556,14.7,4845
2.004138889,24.25277778,14.6,4846
8.153888889,16.98777778,14.9,4846
8.394833333,21.43472222,14.9,4846
1.791722222,36.03472222,15,4847
21.30922222,22.74583333,14.8,4847
0.495305556,30.04944444,15.4,4849
1.253305556,30.195,14.3,4849
23.49822222,32.085,15,4849
16.31072222,21.97333333,15.3,4850
22.89611111,1.371944444,14.9,4850
23.06005556,9.290833333,14.9,4850
0.994361111,29.3375,15.1,4851
9.820666667,45.60166667,15.5,4851
2.606611111,31.71138889,14.6,4852
14.17816667,13.55805556,15.2,4852
16.13288889,10.77944444,14.8,4852
21.93844444,-1.173611111,15.4,4852
8.144694444,18.08638889,15.3,4853
8.308222222,20.76138889,15.3,4853
0.420416667,30.03694444,15.5,4855
0.766916667,29.95944444,14.6,4855
1.879527778,36.15166667,14.8,4855
8.047138889,15.80833333,14.4,4855
23.36075,33.48444444,15,4855
23.78758333,32.78277778,14.4,4855
18.57927778,47.03472222,15.5,4856
3.382027778,37.03305556,15.5,4858
20.39277778,6.443611111,13.7,4858
0.78225,32.67527778,14.1,4859
9.010388889,51.2075,15.1,4859
23.97472222,32.22944444,15.3,4859
0.605111111,32.90305556,15.2,4860
22.37827778,36.19722222,15.3,4861
0.373083333,-1.303611111,15,4863
0.69575,36.36,15.5,4863
14.49338889,26.06388889,15.5,4863
12.85458333,53.69638889,14.3,4864
2.433472222,39.47111111,13.1,4865
6.830916667,28.37111111,15.3,4865
15.88222222,21.10055556,14.2,4865
9.566777778,2.476944444,15.5,4866
17.09036111,75.40722222,13.5,4866
21.66238889,6.286111111,14.4,4866
1.447138889,-0.975277778,15.2,4867
1.638472222,35.365,14,4867
7.783833333,16.50527778,15.5,4867
9.897611111,13.61472222,15,4867
19.51322222,41.30361111,14.6,4867
7.99575,45.36611111,15.5,4868
1.413277778,1.6075,14.9,4871
8.027638889,10.73305556,15.2,4871
2.064277778,25.92527778,14.7,4872
19.1415,41.635,15.2,4872
7.595388889,11.70972222,15,4873
9.4105,49.35722222,14.3,4873
2.149138889,26.03583333,15.4,4874
7.740666667,9.959722222,15.4,4874
12.79225,54.37472222,14.5,4874
2.019277778,50.50666667,14.4,4875
1.331555556,32.46666667,14.4,4876
6.832,29.52138889,15.5,4876
8.322166667,21.05888889,15.5,4877
22.34802778,33.295,15,4877
23.92830556,31.9,15.4,4878
2.959277778,41.51638889,15.3,4879
8.025222222,9.707222222,14.6,4879
13.97936111,2.844444444,15.2,4879
21.09372222,11.41416667,13.2,4880
0.133805556,33.07055556,13.8,4881
3.016527778,43.0175,14.7,4883
1.421,34.35916667,15,4884
3.749583333,45.9675,15.3,4884
9.569611111,0.241388889,13.9,4885
21.86219444,25.25444444,14.5,4885
2.475,51.44611111,15.2,4886
7.501305556,34.0275,14.9,4886
23.14922222,12.04805556,14.7,4886
1.970444444,21.35027778,14.8,4887
7.989888889,16.42138889,15,4888
8.0375,9.394444444,15,4888
8.08525,66.78305556,14.6,4888
22.58327778,37.19944444,15.3,4888
1.846638889,35.9325,15.1,4889
2.608944444,31.59694444,15.1,4889
3.001611111,39.49861111,14.8,4890
23.20597222,14.60916667,15,4890
23.62022222,44.15777778,15.2,4891
12.04519444,1.951944444,15.2,4892
23.30452778,6.585833333,13.8,4893
1.399916667,33.90861111,14,4894
13.78825,34.14888889,14.5,4894
21.09725,18.46805556,14.8,4894
22.74008333,-0.1625,13.8,4894
23.05491667,8.893611111,15.2,4894
23.11844444,9.960555556,15.5,4895
7.758555556,7.931666667,14.8,4896
7.753916667,11.06361111,14.8,4897
1.627,0.040277778,15.5,4899
1.984722222,36.25861111,15,4899
8.94975,51.34722222,13.1,4899
14.17683333,17.31,15.5,4899
21.33816667,-1.684444444,14.9,4899
20.75688889,6.073333333,15.3,4900
7.193972222,29.16805556,14.8,4902
1.961722222,35.91611111,12.6,4903
1.998472222,23.64444444,13.4,4904
23.35275,33.39916667,14.7,4904
12.96688889,-3.621666667,14.1,4905
1.17475,43.28777778,14.2,4908
20.21411111,79.40638889,15.3,4908
11.73388889,19.78444444,15.5,4909
13.61133333,20.20027778,14.8,4909
2.165194444,29.51166667,15.5,4910
7.247333333,16.98194444,15.5,4910
14.98413889,41.44694444,14.9,4911
1.425305556,-1.408333333,14.9,4912
2.000111111,23.60416667,15.3,4912
8.032083333,11.72027778,15.1,4912
0.547333333,11.73666667,15.3,4913
1.729166667,12.16361111,15,4913
7.955805556,66.43722222,14.5,4913
0.898694444,24.77194444,15.3,4914
7.208027778,28.59583333,15.2,4914
16.44630556,11.58027778,15,4914
2.62775,34.43166667,13.9,4915
4.295722222,1.563333333,14.9,4915
9.576166667,0.089722222,14.7,4915
14.08130556,21.63361111,14.9,4915
10.17736111,16.68527778,14.9,4920
3.731805556,40.01555556,15.1,4921
11.42158333,17.80833333,15.4,4921
12.93497222,27.67861111,15.5,4922
